index,Litres
76823,5639.931963839708
76824,5639.931963839708
76825,5649.629228794502
76826,5649.629228794502
76827,5649.629228794502
76828,5649.629228794502
76829,5729.397022392037
76830,5729.397022392037
76831,5729.397022392037
76832,5729.397022392037
76833,5729.397022392037
76834,5819.042251034776
76835,5819.042251034776
76836,5819.042251034776
76837,5819.042251034776
76838,5729.397022392037
76839,5729.397022392037
76840,5729.397022392037
76841,5729.397022392037
76842,5729.397022392037
76843,5597.426872966278
76844,5597.426872966278
76845,5597.426872966278
76846,5597.426872966278
76847,5604.337626488386
76848,5604.337626488386
76849,5604.337626488386
76850,5604.337626488386
76851,5591.630670180095
76852,5591.630670180095
76853,5591.630670180095
76854,5591.630670180095
76855,5591.630670180095
76856,5703.329624436701
76857,5703.329624436701
76858,5687.963452927361
76859,5687.963452927361
76860,5708.289430513574
76861,5692.923259004234
76862,5692.923259004234
76863,5680.694609402171
76864,5680.103605781504
76865,5680.103605781504
76866,5680.103605781504
76867,5680.103605781504
76868,5700.046779809669
76869,5700.046779809669
76870,5700.046779809669
76871,5700.046779809669
76872,5700.046779809669
76873,5673.193985530426
76874,5673.193985530426
76875,5673.193985530426
76876,5673.193985530426
76877,5696.446868690144
76878,5696.446868690144
76879,5696.446868690144
76880,5696.446868690144
76881,5762.659044082757
76882,5762.659044082757
76883,5762.659044082757
76884,5762.659044082757
76885,5762.659044082757
76886,5852.304272725496
76887,5852.304272725496
76888,5852.304272725496
76889,5852.304272725496
76890,5762.659044082757
76891,5762.659044082757
76892,5762.659044082757
76893,5762.659044082757
76894,5762.659044082757
76895,5641.6222415080265
76896,5641.6222415080265
76897,5641.6222415080265
76898,5641.6222415080265
76899,5648.532995030135
76900,5648.532995030135
76901,5648.532995030135
76902,5648.532995030135
76903,5635.826038721843
76904,5635.826038721843
76905,5635.826038721843
76906,5635.826038721843
76907,5635.826038721843
76908,5703.329624436701
76909,5703.329624436701
76910,5687.963452927361
76911,5687.963452927361
76912,5708.289430513574
76913,5692.923259004234
76914,5692.923259004234
76915,5680.694609402171
76916,5680.103605781504
76917,5680.103605781504
76918,5680.103605781504
76919,5680.103605781504
76920,5700.046779809669
76921,5700.046779809669
76922,5700.046779809669
76923,5700.046779809669
76924,5700.046779809669
76925,5673.193985530426
76926,5673.193985530426
76927,5673.193985530426
76928,5673.193985530426
76929,5696.446868690144
76930,5696.446868690144
76931,5696.446868690144
76932,5696.446868690144
76933,5762.659044082757
76934,5762.659044082757
76935,5762.659044082757
76936,5762.659044082757
76937,5762.659044082757
76938,5852.304272725496
76939,5852.304272725496
76940,5852.304272725496
76941,5852.304272725496
76942,5762.659044082757
76943,5762.659044082757
76944,5762.659044082757
76945,5762.659044082757
76946,5762.659044082757
76947,5641.6222415080265
76948,5641.6222415080265
76949,5641.6222415080265
76950,5641.6222415080265
76951,5648.532995030135
76952,5648.532995030135
76953,5648.532995030135
76954,5648.532995030135
76955,5635.826038721843
76956,5635.826038721843
76957,5635.826038721843
76958,5635.826038721843
76959,5635.826038721843
76960,6744.980036025793
76961,6744.980036025793
76962,6729.613864516454
76963,6729.613864516454
76964,6749.939842102664
76965,6734.573670593325
76966,6734.573670593325
76967,6730.687912900514
76968,6744.626047996346
76969,6744.626047996346
76970,6744.626047996346
76971,6744.626047996346
76972,6750.040083308015
76973,6750.040083308015
76974,6750.040083308015
76975,6750.040083308015
76976,6750.040083308015
76977,6723.18728902877
76978,6723.18728902877
76979,6723.18728902877
76980,6723.18728902877
76981,6735.599765059127
76982,6735.599765059127
76983,6735.599765059127
76984,6735.599765059127
76985,6792.77185304039
76986,6792.77185304039
76987,6792.77185304039
76988,6792.77185304039
76989,6792.77185304039
76990,6927.655204194468
76991,6927.655204194468
76992,6927.655204194468
76993,6927.655204194468
76994,6792.77185304039
76995,6792.77185304039
76996,6792.77185304039
76997,6792.77185304039
76998,6792.77185304039
76999,6680.682198155341
77000,6680.682198155341
77001,6680.682198155341
77002,6680.682198155341
77003,6687.5929516774495
77004,6687.5929516774495
77005,6687.5929516774495
77006,6687.5929516774495
77007,6674.885995369159
77008,6674.885995369159
77009,6674.885995369159
77010,6674.885995369159
77011,6674.885995369159
77012,5520.319892645017
77013,5520.319892645017
77014,5486.861603938278
77015,5486.861603938278
77016,5525.27969872189
77017,5491.821410015151
77018,5491.821410015151
77019,5479.592760413088
77020,5479.001756792422
77021,5479.001756792422
77022,5479.001756792422
77023,5479.001756792422
77024,5498.944930820588
77025,5498.944930820588
77026,5498.944930820588
77027,5498.944930820588
77028,5498.944930820588
77029,5472.092136541343
77030,5472.092136541343
77031,5472.092136541343
77032,5472.092136541343
77033,5495.3450197010625
77034,5495.3450197010625
77035,5495.3450197010625
77036,5495.3450197010625
77037,5590.414894891383
77038,5590.414894891383
77039,5590.414894891383
77040,5590.414894891383
77041,5590.414894891383
77042,5677.779864424876
77043,5677.779864424876
77044,5677.779864424876
77045,5677.779864424876
77046,5590.414894891383
77047,5590.414894891383
77048,5590.414894891383
77049,5590.414894891383
77050,5590.414894891383
77051,5431.8900691716935
77052,5431.8900691716935
77053,5431.8900691716935
77054,5431.8900691716935
77055,5438.800822693802
77056,5438.800822693802
77057,5438.800822693802
77058,5438.800822693802
77059,5426.09386638551
77060,5426.09386638551
77061,5426.09386638551
77062,5426.09386638551
77063,5426.09386638551
77064,5450.725301409944
77065,5450.725301409944
77066,5479.685933389486
77067,5479.685933389486
77068,5455.685107486817
77069,5484.645739466359
77070,5484.645739466359
77071,5472.417089864297
77072,5471.826086243629
77073,5471.826086243629
77074,5471.826086243629
77075,5471.826086243629
77076,5491.769260271796
77077,5491.769260271796
77078,5491.769260271796
77079,5491.769260271796
77080,5491.769260271796
77081,5464.916465992552
77082,5464.916465992552
77083,5464.916465992552
77084,5464.916465992552
77085,5488.169349152269
77086,5488.169349152269
77087,5488.169349152269
77088,5488.169349152269
77089,5557.92758670597
77090,5557.92758670597
77091,5557.92758670597
77092,5557.92758670597
77093,5557.92758670597
77094,5644.835475116552
77095,5644.835475116552
77096,5644.835475116552
77097,5644.835475116552
77098,5557.92758670597
77099,5557.92758670597
77100,5557.92758670597
77101,5557.92758670597
77102,5557.92758670597
77103,5424.714398622902
77104,5424.714398622902
77105,5424.714398622902
77106,5424.714398622902
77107,5431.62515214501
77108,5431.62515214501
77109,5431.62515214501
77110,5431.62515214501
77111,5418.918195836719
77112,5418.918195836719
77113,5418.918195836719
77114,5418.918195836719
77115,5418.918195836719
77116,5670.067602745983
77117,5670.067602745983
77118,5654.701431236643
77119,5654.701431236643
77120,5675.027408822856
77121,5659.661237313516
77122,5659.661237313516
77123,5647.432587711453
77124,5646.841584090786
77125,5646.841584090786
77126,5646.841584090786
77127,5646.841584090786
77128,5666.784758118951
77129,5666.784758118951
77130,5666.784758118951
77131,5666.784758118951
77132,5666.784758118951
77133,5639.931963839708
77134,5639.931963839708
77135,5639.931963839708
77136,5639.931963839708
77137,5649.629228794502
77138,5649.629228794502
77139,5649.629228794502
77140,5649.629228794502
77141,5729.397022392037
77142,5729.397022392037
77143,5729.397022392037
77144,5729.397022392037
77145,5729.397022392037
77146,5819.042251034776
77147,5819.042251034776
77148,5819.042251034776
77149,5819.042251034776
77150,5729.397022392037
77151,5729.397022392037
77152,5729.397022392037
77153,5729.397022392037
77154,5729.397022392037
77155,5597.426872966278
77156,5597.426872966278
77157,5597.426872966278
77158,5597.426872966278
77159,5604.337626488386
77160,5604.337626488386
77161,5604.337626488386
77162,5604.337626488386
77163,5591.630670180095
77164,5591.630670180095
77165,5591.630670180095
77166,5591.630670180095
77167,5591.630670180095
77168,5712.651189873173
77169,5712.651189873173
77170,5697.285018363833
77171,5697.285018363833
77172,5717.610995950046
77173,5702.244824440706
77174,5702.244824440706
77175,5690.016174838644
77176,5689.425171217976
77177,5689.425171217976
77178,5689.425171217976
77179,5689.425171217976
77180,5709.368345246141
77181,5709.368345246141
77182,5709.368345246141
77183,5709.368345246141
77184,5709.368345246141
77185,5682.515550966898
77186,5682.515550966898
77187,5682.515550966898
77188,5682.515550966898
77189,5692.212815921692
77190,5692.212815921692
77191,5692.212815921692
77192,5692.212815921692
77193,5771.980609519227
77194,5771.980609519227
77195,5771.980609519227
77196,5771.980609519227
77197,5771.980609519227
77198,5861.625838161966
77199,5861.625838161966
77200,5861.625838161966
77201,5861.625838161966
77202,5771.980609519227
77203,5771.980609519227
77204,5771.980609519227
77205,5771.980609519227
77206,5771.980609519227
77207,5650.943806944499
77208,5650.943806944499
77209,5650.943806944499
77210,5650.943806944499
77211,5657.854560466607
77212,5657.854560466607
77213,5657.854560466607
77214,5657.854560466607
77215,5645.1476041583155
77216,5645.1476041583155
77217,5645.1476041583155
77218,5645.1476041583155
77219,5645.1476041583155
77220,5712.651189873173
77221,5712.651189873173
77222,5697.285018363833
77223,5697.285018363833
77224,5717.610995950046
77225,5702.244824440706
77226,5702.244824440706
77227,5690.016174838644
77228,5689.425171217976
77229,5689.425171217976
77230,5689.425171217976
77231,5689.425171217976
77232,5709.368345246141
77233,5709.368345246141
77234,5709.368345246141
77235,5709.368345246141
77236,5709.368345246141
77237,5682.515550966898
77238,5682.515550966898
77239,5682.515550966898
77240,5682.515550966898
77241,5692.212815921692
77242,5692.212815921692
77243,5692.212815921692
77244,5692.212815921692
77245,5771.980609519227
77246,5771.980609519227
77247,5771.980609519227
77248,5771.980609519227
77249,5771.980609519227
77250,5861.625838161966
77251,5861.625838161966
77252,5861.625838161966
77253,5861.625838161966
77254,5771.980609519227
77255,5771.980609519227
77256,5771.980609519227
77257,5771.980609519227
77258,5771.980609519227
77259,5650.943806944499
77260,5650.943806944499
77261,5650.943806944499
77262,5650.943806944499
77263,5657.854560466607
77264,5657.854560466607
77265,5657.854560466607
77266,5657.854560466607
77267,5645.1476041583155
77268,5645.1476041583155
77269,5645.1476041583155
77270,5645.1476041583155
77271,5645.1476041583155
77272,5592.2525827806185
77273,5592.2525827806185
77274,5576.886411271278
77275,5576.886411271278
77276,5597.2123888574915
77277,5581.846217348151
77278,5581.846217348151
77279,5569.617567746089
77280,5569.026564125423
77281,5569.026564125423
77282,5569.026564125423
77283,5569.026564125423
77284,5588.969738153588
77285,5588.969738153588
77286,5588.969738153588
77287,5588.969738153588
77288,5588.969738153588
77289,5562.116943874344
77290,5562.116943874344
77291,5562.116943874344
77292,5562.116943874344
77293,5585.369827034063
77294,5585.369827034063
77295,5585.369827034063
77296,5585.369827034063
77297,5680.439702224383
77298,5680.439702224383
77299,5680.439702224383
77300,5680.439702224383
77301,5680.439702224383
77302,5770.084930867122
77303,5770.084930867122
77304,5770.084930867122
77305,5770.084930867122
77306,5680.439702224383
77307,5680.439702224383
77308,5680.439702224383
77309,5680.439702224383
77310,5680.439702224383
77311,5530.545199851944
77312,5530.545199851944
77313,5530.545199851944
77314,5530.545199851944
77315,5537.455953374052
77316,5537.455953374052
77317,5537.455953374052
77318,5537.455953374052
77319,5524.748997065761
77320,5524.748997065761
77321,5524.748997065761
77322,5524.748997065761
77323,5524.748997065761
77324,5201.085967496509
77325,5201.085967496509
77326,5230.046599476051
77327,5230.046599476051
77328,5206.045773573382
77329,5235.006405552924
77330,5235.006405552924
77331,5222.777755950861
77332,5222.186752330195
77333,5222.186752330195
77334,5222.186752330195
77335,5222.186752330195
77336,5242.129926358362
77337,5242.129926358362
77338,5242.129926358362
77339,5242.129926358362
77340,5242.129926358362
77341,5215.277132079116
77342,5215.277132079116
77343,5215.277132079116
77344,5215.277132079116
77345,5238.530015238837
77346,5238.530015238837
77347,5238.530015238837
77348,5238.530015238837
77349,5311.104774982658
77350,5311.104774982658
77351,5311.104774982658
77352,5311.104774982658
77353,5311.104774982658
77354,5398.01266339324
77355,5398.01266339324
77356,5398.01266339324
77357,5398.01266339324
77358,5311.104774982658
77359,5311.104774982658
77360,5311.104774982658
77361,5311.104774982658
77362,5311.104774982658
77363,5175.0750647094665
77364,5175.0750647094665
77365,5175.0750647094665
77366,5175.0750647094665
77367,5181.985818231575
77368,5181.985818231575
77369,5181.985818231575
77370,5181.985818231575
77371,5169.278861923283
77372,5169.278861923283
77373,5169.278861923283
77374,5169.278861923283
77375,5169.278861923283
77376,5201.085967496509
77377,5201.085967496509
77378,5230.046599476051
77379,5230.046599476051
77380,5206.045773573382
77381,5235.006405552924
77382,5235.006405552924
77383,5222.777755950861
77384,5222.186752330195
77385,5222.186752330195
77386,5222.186752330195
77387,5222.186752330195
77388,5242.129926358362
77389,5242.129926358362
77390,5242.129926358362
77391,5242.129926358362
77392,5242.129926358362
77393,5215.277132079116
77394,5215.277132079116
77395,5215.277132079116
77396,5215.277132079116
77397,5238.530015238837
77398,5238.530015238837
77399,5238.530015238837
77400,5238.530015238837
77401,5311.104774982658
77402,5311.104774982658
77403,5311.104774982658
77404,5311.104774982658
77405,5311.104774982658
77406,5398.01266339324
77407,5398.01266339324
77408,5398.01266339324
77409,5398.01266339324
77410,5311.104774982658
77411,5311.104774982658
77412,5311.104774982658
77413,5311.104774982658
77414,5311.104774982658
77415,5175.0750647094665
77416,5175.0750647094665
77417,5175.0750647094665
77418,5175.0750647094665
77419,5181.985818231575
77420,5181.985818231575
77421,5181.985818231575
77422,5181.985818231575
77423,5169.278861923283
77424,5169.278861923283
77425,5169.278861923283
77426,5169.278861923283
77427,5169.278861923283
77428,5708.807427099995
77429,5712.651189873173
77430,5697.285018363833
77431,5697.285018363833
77432,5717.610995950046
77433,5717.610995950046
77434,5717.610995950046
77435,5690.016174838644
77436,5689.425171217976
77437,5689.425171217976
77438,5689.425171217976
77439,5689.425171217976
77440,5709.368345246141
77441,5709.368345246141
77442,5709.368345246141
77443,5709.368345246141
77444,5709.368345246141
77445,5682.515550966898
77446,5682.515550966898
77447,5682.515550966898
77448,5682.515550966898
77449,5692.212815921692
77450,5692.212815921692
77451,5692.212815921692
77452,5692.212815921692
77453,5771.980609519227
77454,5771.980609519227
77455,5771.980609519227
77456,5771.980609519227
77457,5771.980609519227
77458,5861.625838161966
77459,5861.625838161966
77460,5861.625838161966
77461,5861.625838161966
77462,5771.980609519227
77463,5771.980609519227
77464,5771.980609519227
77465,5771.980609519227
77466,5771.980609519227
77467,5650.943806944499
77468,5650.943806944499
77469,5650.943806944499
77470,5650.943806944499
77471,5657.854560466607
77472,5657.854560466607
77473,5657.854560466607
77474,5657.854560466607
77475,5645.1476041583155
77476,5645.1476041583155
77477,5645.1476041583155
77478,5645.1476041583155
77479,5645.1476041583155
77480,7291.964330994337
77481,7274.736551292215
77482,7241.852890920205
77483,7241.852890920205
77484,7253.797685839041
77485,7253.797685839041
77486,7253.797685839041
77487,7188.555552152719
77488,7228.392358778598
77489,7228.392358778598
77490,7228.392358778598
77491,7228.392358778598
77492,7238.79204692456
77493,7238.79204692456
77494,7238.79204692456
77495,7238.79204692456
77496,7238.79204692456
77497,7206.9535998110205
77498,7206.9535998110205
77499,7206.9535998110205
77500,7206.9535998110205
77501,7221.218614794655
77502,7221.218614794655
77503,7221.218614794655
77504,7221.218614794655
77505,7224.49991565811
77506,7224.49991565811
77507,7224.49991565811
77508,7224.49991565811
77509,7224.49991565811
77510,7293.767045190917
77511,7293.767045190917
77512,7293.767045190917
77513,7293.767045190917
77514,7224.49991565811
77515,7224.49991565811
77516,7224.49991565811
77517,7224.49991565811
77518,7224.49991565811
77519,7164.448508937592
77520,7164.448508937592
77521,7164.448508937592
77522,7164.448508937592
77523,7171.3592624597
77524,7171.3592624597
77525,7171.3592624597
77526,7171.3592624597
77527,7158.65230615141
77528,7158.65230615141
77529,7158.65230615141
77530,7158.65230615141
77531,7158.65230615141
77532,5588.40882000744
77533,5592.2525827806185
77534,5576.886411271278
77535,5576.886411271278
77536,5597.2123888574915
77537,5597.2123888574915
77538,5597.2123888574915
77539,5569.617567746089
77540,5569.026564125423
77541,5569.026564125423
77542,5569.026564125423
77543,5569.026564125423
77544,5588.969738153588
77545,5588.969738153588
77546,5588.969738153588
77547,5588.969738153588
77548,5588.969738153588
77549,5562.116943874344
77550,5562.116943874344
77551,5562.116943874344
77552,5562.116943874344
77553,5585.369827034063
77554,5585.369827034063
77555,5585.369827034063
77556,5585.369827034063
77557,5680.439702224383
77558,5680.439702224383
77559,5680.439702224383
77560,5680.439702224383
77561,5680.439702224383
77562,5770.084930867122
77563,5770.084930867122
77564,5770.084930867122
77565,5770.084930867122
77566,5680.439702224383
77567,5680.439702224383
77568,5680.439702224383
77569,5680.439702224383
77570,5680.439702224383
77571,5530.545199851944
77572,5530.545199851944
77573,5530.545199851944
77574,5530.545199851944
77575,5537.455953374052
77576,5537.455953374052
77577,5537.455953374052
77578,5537.455953374052
77579,5524.748997065761
77580,5524.748997065761
77581,5524.748997065761
77582,5524.748997065761
77583,5524.748997065761
77584,7501.674317377052
77585,7484.44653767493
77586,7469.080366165591
77587,7469.080366165591
77588,7489.406343751802
77589,7489.406343751802
77590,7489.406343751802
77591,7449.876071422969
77592,7463.814206518801
77593,7463.814206518801
77594,7463.814206518801
77595,7463.814206518801
77596,7474.213894664765
77597,7474.213894664765
77598,7474.213894664765
77599,7474.213894664765
77600,7474.213894664765
77601,7442.375447551225
77602,7442.375447551225
77603,7442.375447551225
77604,7442.375447551225
77605,7456.64046253486
77606,7456.64046253486
77607,7456.64046253486
77608,7456.64046253486
77609,7474.754736864352
77610,7474.754736864352
77611,7474.754736864352
77612,7474.754736864352
77613,7474.754736864352
77614,7557.864885120208
77615,7557.864885120208
77616,7557.864885120208
77617,7557.864885120208
77618,7474.754736864352
77619,7474.754736864352
77620,7474.754736864352
77621,7474.754736864352
77622,7474.754736864352
77623,7399.870356677797
77624,7399.870356677797
77625,7399.870356677797
77626,7399.870356677797
77627,7406.781110199905
77628,7406.781110199905
77629,7406.781110199905
77630,7406.781110199905
77631,7394.0741538916145
77632,7394.0741538916145
77633,7394.0741538916145
77634,7394.0741538916145
77635,7394.0741538916145
77636,5659.724166823629
77637,5663.5679295968075
77638,5648.201758087467
77639,5648.201758087467
77640,5668.527735673681
77641,5668.527735673681
77642,5668.527735673681
77643,5640.932914562278
77644,5640.34191094161
77645,5640.34191094161
77646,5640.34191094161
77647,5640.34191094161
77648,5660.285084969775
77649,5660.285084969775
77650,5660.285084969775
77651,5660.285084969775
77652,5660.285084969775
77653,5633.432290690533
77654,5633.432290690533
77655,5633.432290690533
77656,5633.432290690533
77657,5656.68517385025
77658,5656.68517385025
77659,5656.68517385025
77660,5656.68517385025
77661,5722.897349242861
77662,5722.897349242861
77663,5722.897349242861
77664,5722.897349242861
77665,5722.897349242861
77666,5812.542577885601
77667,5812.542577885601
77668,5812.542577885601
77669,5812.542577885601
77670,5722.897349242861
77671,5722.897349242861
77672,5722.897349242861
77673,5722.897349242861
77674,5722.897349242861
77675,5601.860546668133
77676,5601.860546668133
77677,5601.860546668133
77678,5601.860546668133
77679,5608.771300190241
77680,5608.771300190241
77681,5608.771300190241
77682,5608.771300190241
77683,5596.06434388195
77684,5596.06434388195
77685,5596.06434388195
77686,5596.06434388195
77687,5596.06434388195
77688,5759.59021903812
77689,5763.4339818112985
77690,5748.067810301958
77691,5748.067810301958
77692,5768.393787888172
77693,5768.393787888172
77694,5768.393787888172
77695,5740.798966776769
77696,5740.207963156101
77697,5740.207963156101
77698,5740.207963156101
77699,5740.207963156101
77700,5760.151137184268
77701,5760.151137184268
77702,5760.151137184268
77703,5760.151137184268
77704,5760.151137184268
77705,5733.298342905024
77706,5733.298342905024
77707,5733.298342905024
77708,5733.298342905024
77709,5742.995607859817
77710,5742.995607859817
77711,5742.995607859817
77712,5742.995607859817
77713,5822.763401457356
77714,5822.763401457356
77715,5822.763401457356
77716,5822.763401457356
77717,5822.763401457356
77718,5912.408630100095
77719,5912.408630100095
77720,5912.408630100095
77721,5912.408630100095
77722,5822.763401457356
77723,5822.763401457356
77724,5822.763401457356
77725,5822.763401457356
77726,5822.763401457356
77727,5690.7932520315935
77728,5690.7932520315935
77729,5690.7932520315935
77730,5690.7932520315935
77731,5697.704005553702
77732,5697.704005553702
77733,5697.704005553702
77734,5697.704005553702
77735,5684.99704924541
77736,5684.99704924541
77737,5684.99704924541
77738,5684.99704924541
77739,5684.99704924541
77740,6079.978941970643
77741,6083.822704743821
77742,6068.456533234482
77743,6068.456533234482
77744,6088.782510820693
77745,6088.782510820693
77746,6088.782510820693
77747,6061.18768970929
77748,6060.596686088625
77749,6060.596686088625
77750,6060.596686088625
77751,6060.596686088625
77752,6080.539860116791
77753,6080.539860116791
77754,6080.539860116791
77755,6080.539860116791
77756,6080.539860116791
77757,6053.687065837546
77758,6053.687065837546
77759,6053.687065837546
77760,6053.687065837546
77761,6063.384330792342
77762,6063.384330792342
77763,6063.384330792342
77764,6063.384330792342
77765,6143.152124389879
77766,6143.152124389879
77767,6143.152124389879
77768,6143.152124389879
77769,6143.152124389879
77770,6232.797353032618
77771,6232.797353032618
77772,6232.797353032618
77773,6232.797353032618
77774,6143.152124389879
77775,6143.152124389879
77776,6143.152124389879
77777,6143.152124389879
77778,6143.152124389879
77779,6011.181974964117
77780,6011.181974964117
77781,6011.181974964117
77782,6011.181974964117
77783,6018.0927284862255
77784,6018.0927284862255
77785,6018.0927284862255
77786,6018.0927284862255
77787,6005.385772177935
77788,6005.385772177935
77789,6005.385772177935
77790,6005.385772177935
77791,6005.385772177935
77792,6758.307395324185
77793,6744.980036025793
77794,6729.613864516454
77795,6729.613864516454
77796,6749.939842102664
77797,6749.939842102664
77798,6749.939842102664
77799,6730.687912900514
77800,6744.626047996346
77801,6744.626047996346
77802,6744.626047996346
77803,6744.626047996346
77804,6750.040083308015
77805,6750.040083308015
77806,6750.040083308015
77807,6750.040083308015
77808,6750.040083308015
77809,6723.18728902877
77810,6723.18728902877
77811,6723.18728902877
77812,6723.18728902877
77813,6735.599765059127
77814,6735.599765059127
77815,6735.599765059127
77816,6735.599765059127
77817,6792.77185304039
77818,6792.77185304039
77819,6792.77185304039
77820,6792.77185304039
77821,6792.77185304039
77822,6927.655204194468
77823,6927.655204194468
77824,6927.655204194468
77825,6927.655204194468
77826,6792.77185304039
77827,6792.77185304039
77828,6792.77185304039
77829,6792.77185304039
77830,6792.77185304039
77831,6680.682198155341
77832,6680.682198155341
77833,6680.682198155341
77834,6680.682198155341
77835,6687.5929516774495
77836,6687.5929516774495
77837,6687.5929516774495
77838,6687.5929516774495
77839,6674.885995369159
77840,6674.885995369159
77841,6674.885995369159
77842,6674.885995369159
77843,6674.885995369159
77844,6607.606464013143
77845,6597.287321454099
77846,6581.921149944759
77847,6581.921149944759
77848,6602.24712753097
77849,6602.24712753097
77850,6602.24712753097
77851,6574.652306419567
77852,6574.061302798902
77853,6574.061302798902
77854,6574.061302798902
77855,6574.061302798902
77856,6594.004476827068
77857,6594.004476827068
77858,6594.004476827068
77859,6594.004476827068
77860,6594.004476827068
77861,6567.151682547823
77862,6567.151682547823
77863,6567.151682547823
77864,6567.151682547823
77865,6576.848947502619
77866,6576.848947502619
77867,6576.848947502619
77868,6576.848947502619
77869,6646.232714299356
77870,6646.232714299356
77871,6646.232714299356
77872,6646.232714299356
77873,6646.232714299356
77874,6718.967542224824
77875,6718.967542224824
77876,6718.967542224824
77877,6718.967542224824
77878,6646.232714299356
77879,6646.232714299356
77880,6646.232714299356
77881,6646.232714299356
77882,6646.232714299356
77883,6524.646591674395
77884,6524.646591674395
77885,6524.646591674395
77886,6524.646591674395
77887,6531.557345196503
77888,6531.557345196503
77889,6531.557345196503
77890,6531.557345196503
77891,6518.850388888212
77892,6518.850388888212
77893,6518.850388888212
77894,6518.850388888212
77895,6518.850388888212
77896,7469.758076426819
77897,7452.530296724697
77898,7437.164125215358
77899,7437.164125215358
77900,7457.490102801568
77901,7457.490102801568
77902,7457.490102801568
77903,7417.959830472736
77904,7431.897965568568
77905,7431.897965568568
77906,7431.897965568568
77907,7431.897965568568
77908,7442.297653714531
77909,7442.297653714531
77910,7442.297653714531
77911,7442.297653714531
77912,7442.297653714531
77913,7410.459206600992
77914,7410.459206600992
77915,7410.459206600992
77916,7410.459206600992
77917,7424.724221584626
77918,7424.724221584626
77919,7424.724221584626
77920,7424.724221584626
77921,7446.875471788015
77922,7446.875471788015
77923,7446.875471788015
77924,7446.875471788015
77925,7446.875471788015
77926,7529.985620043871
77927,7529.985620043871
77928,7529.985620043871
77929,7529.985620043871
77930,7446.875471788015
77931,7446.875471788015
77932,7446.875471788015
77933,7446.875471788015
77934,7446.875471788015
77935,7367.9541157275635
77936,7367.9541157275635
77937,7367.9541157275635
77938,7367.9541157275635
77939,7374.864869249672
77940,7374.864869249672
77941,7374.864869249672
77942,7374.864869249672
77943,7362.157912941381
77944,7362.157912941381
77945,7362.157912941381
77946,7362.157912941381
77947,7362.157912941381
77948,5708.807427099995
77949,5712.651189873173
77950,5697.285018363833
77951,5697.285018363833
77952,5717.610995950046
77953,5717.610995950046
77954,5717.610995950046
77955,5690.016174838644
77956,5689.425171217976
77957,5689.425171217976
77958,5689.425171217976
77959,5689.425171217976
77960,5709.368345246141
77961,5709.368345246141
77962,5709.368345246141
77963,5709.368345246141
77964,5709.368345246141
77965,5682.515550966898
77966,5682.515550966898
77967,5682.515550966898
77968,5682.515550966898
77969,5692.212815921692
77970,5692.212815921692
77971,5692.212815921692
77972,5692.212815921692
77973,5771.980609519227
77974,5771.980609519227
77975,5771.980609519227
77976,5771.980609519227
77977,5771.980609519227
77978,5861.625838161966
77979,5861.625838161966
77980,5861.625838161966
77981,5861.625838161966
77982,5771.980609519227
77983,5771.980609519227
77984,5771.980609519227
77985,5771.980609519227
77986,5771.980609519227
77987,5650.943806944499
77988,5650.943806944499
77989,5650.943806944499
77990,5650.943806944499
77991,5657.854560466607
77992,5657.854560466607
77993,5657.854560466607
77994,5657.854560466607
77995,5645.1476041583155
77996,5645.1476041583155
77997,5645.1476041583155
77998,5645.1476041583155
77999,5645.1476041583155
78000,5276.254580587225
78001,5280.098343360403
78002,5309.058975339945
78003,5309.058975339945
78004,5285.058149437276
78005,5285.058149437276
78006,5285.058149437276
78007,5301.790131814756
78008,5301.199128194088
78009,5301.199128194088
78010,5301.199128194088
78011,5301.199128194088
78012,5321.142302222255
78013,5321.142302222255
78014,5321.142302222255
78015,5321.142302222255
78016,5321.142302222255
78017,5294.289507943011
78018,5294.289507943011
78019,5294.289507943011
78020,5294.289507943011
78021,5317.54239110273
78022,5317.54239110273
78023,5317.54239110273
78024,5317.54239110273
78025,5390.117150846552
78026,5390.117150846552
78027,5390.117150846552
78028,5390.117150846552
78029,5390.117150846552
78030,5477.025039257134
78031,5477.025039257134
78032,5477.025039257134
78033,5477.025039257134
78034,5390.117150846552
78035,5390.117150846552
78036,5390.117150846552
78037,5390.117150846552
78038,5390.117150846552
78039,5254.087440573361
78040,5254.087440573361
78041,5254.087440573361
78042,5254.087440573361
78043,5260.998194095469
78044,5260.998194095469
78045,5260.998194095469
78046,5260.998194095469
78047,5248.291237787178
78048,5248.291237787178
78049,5248.291237787178
78050,5248.291237787178
78051,5248.291237787178
78052,6527.052517619461
78053,6516.108388657463
78054,6497.93094711024
78055,6497.93094711024
78056,6494.352289474088
78057,6476.1748479268645
78058,6476.1748479268645
78059,6451.556769297164
78060,6459.597085715237
78061,6459.597085715237
78062,6459.597085715237
78063,6459.597085715237
78064,6516.615944235262
78065,6516.615944235262
78066,6516.615944235262
78067,6516.615944235262
78068,6516.615944235262
78069,6489.763149956017
78070,6489.763149956017
78071,6489.763149956017
78072,6489.763149956017
78073,6502.175625986374
78074,6502.175625986374
78075,6502.175625986374
78076,6502.175625986374
78077,6605.037874761907
78078,6605.037874761907
78079,6605.037874761907
78080,6605.037874761907
78081,6605.037874761907
78082,6725.160954185689
78083,6725.160954185689
78084,6725.160954185689
78085,6725.160954185689
78086,6605.037874761907
